Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
14063,Oklahoma Gas & Electric Co,63499,Choctaw Nation Solar Farm,OK,Bryan,CVS1,OP,Solar Photovoltaic,PV,Electric Utility,1,5,5,5,7,2020,,Y,,,,,,,,,180,-60,6.1,Y,,,,,,N, ,N, 
14063,Oklahoma Gas & Electric Co,63500,Chickasaw Nation Solar Farm,OK,Murray,CVS1,OP,Solar Photovoltaic,PV,Electric Utility,1,5,5,5,7,2020,,Y,,,,,,,,,180,-60,6.1,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,63503,Lakehurst Solar,NJ,Ocean,LAKHS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.6,9.6,9.6,3,2020,,,,Y,,,,,,,180,20,14.4,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,63504,"Copper Mountain Solar 5, LLC",NV,Clark,CM5-1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,252,250,250,3,2021,,Y,N,,,,,,,,0,52,332.3,Y,,,,,,N, ,N, 
63242,CBH Lessor LLC,63505,Cherry Blossom Solar LLC,SC,Williamsburg,CB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,12,2019,,Y,,,,,,,,,90,90,14.4,,,,,,Y,N, ,N, 
60947,Tesla Inc.,63510,Walnut Unified School District Walnut HS Hybrid,CA,Los Angeles,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,2,2020,,,,Y,,,,,,,260,5,2.2,Y,,,,,,Y,1.5,N, 
60947,Tesla Inc.,63511,Mohonasen Central School District,NY,Schenectady,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,9,2019,,,,Y,,,,,,,180,25,1.5,Y,,,,,,Y,1.5,N, 
60947,Tesla Inc.,63512,Wor-Wic Community College - Offsite,MD,Wicomico,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,4,2019,,,,Y,,,,,,,180,25,2.7,Y,,,,,,Y,2.7,N, 
63226,CalCom Energy,63514,Moonlight Packing - Phase 2,CA,Fresno,MLO2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1,6,2019,,,,Y,,,,,,,180,20,1.8,Y,,,,,,Y,1.4,N, 
61944,Goldman Sachs Renewable Power LLC,63516,California City,CA,Kern,CACTY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,7,2018,,Y,,,,,,,,,180, ,2.5,Y,,,,,,N, ,Y,2.5
6455,"Duke Energy Florida, LLC",63517,Santa Fe Solar Power Plant,FL,Alachua,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,74.9,74.9,74.9,3,2021,,Y,,,,,,,,,180,0,104.9,,Y,,,,,N, ,N, 
6455,"Duke Energy Florida, LLC",63518,Twin Rivers Solar Power Plant,FL,Hamilton,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,74.9,74.9,74.9,3,2021,,Y,,,,,,,,,180,0,104.9,Y,,,,,,N, ,N, 
64403,"CED Crane Solar, LLC",63519,CED Crane Solar,TX,Crane,CRN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,150,150,150,7,2020,,Y,,,,,,,,,180,52,212.6,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,63520,PA Solar Park II,PA,Carbon,PASP2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,1,2020,,,,Y,,,,,,,180,25,14.4,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63523,Spruce - WCMD - Rubble II,MD,Washington,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,11,2015,,,,Y,,,,,,,0,25,2.5,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63524,Spruce - WCMD - Rubble I,MD,Washington,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,9,2015,,,,Y,,,,,,,0,25,2.5,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63525,Spruce - WCMD - Creek,MD,Washington,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,5,2015,,,,Y,,,,,,,2,25,2.5,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63526,Spruce - WCMD - Resh I,MD,Washington,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2016,,,,Y,,,,,,,0,20,2.5,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63527,Lafayette 2 - Internal Services Dept,CA,Los Angeles,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,8,2020,,Y,,Y,,,,,,,225,4.8,2.1,Y,,,,,,N, ,N, 
60584,Onyx Asset Services Group,63530,Jersey City DWP,NJ,Hudson,10331,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2019,,,,Y,,,,,,,0,0,1.2,Y,,,,,,Y,1.2,N, 
60584,Onyx Asset Services Group,63531,Pima Community College NW,AZ,Pima,10327,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,4,2019,,,,Y,,,,,,,145,14,1.8,Y,,,,,,Y,1.8,N, 
62915,Madison Energy Holdings LLC,63532,Winona Community Solar One LLC,MN,Winona,52837,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,6,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63533,Goodhue Community Solar Two LLC,MN,Goodhue,52830,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63534,Houston/Winona Community Solar One LLC,MN,Houston,52827,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,6,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
63260,Cobb Electric Membership Corporation,63535,Solar BESS Hybrid,GA,Cobb,SOLAR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.1,1.1,10,2020,,,Y,N,Y,,,,,, , ,1.8,Y,,,,,,X, ,N, 
63259,Solar Star Prime 1 LLC,63536,Amazon DEN2 Solar Project,CO,Adams,BLD3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,0.9,10,2019,,,,Y,,,,,,,183,10,1.5,Y,,,,,,N, ,N, 
63259,Solar Star Prime 1 LLC,63537,Amazon BDL3 Solar Project,CT,New Haven,BLD3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,0.7,10,2019,,,,Y,,,,,,,198,10,1.5,Y,,,,,,N, ,N, 
63253,Assembly Solar II LLC,63538,Assembly Solar II LLC,MI,Shiawassee,AS2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,110,110,110,12,2021,,Y,,,,,,,,,90, ,161.2,Y,,,,,,N, ,N, 
63258,"Arcadia Solar, LLC",63542,Enter Solar,MN,Waseca,ENTER,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2019,,,,Y,,,,,,,181,30,1.4,Y,,,,,,N, ,N, 
63258,"Arcadia Solar, LLC",63543,Lange Solar,MN,Olmsted,LNGE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,9,2019,,,,Y,,,,,,,177,30,1.4,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63545,Chevron - Lost Hills Hybrid,CA,Kern,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30,30,30,4,2020,,Y,,,,,,,,,180,61.5,34,Y,,,,,,N, ,N, 
57354,X-Elio North America Inc,63548,Lily Solar,SC,Allendale,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,70,70,70,2,2020,,Y,,,,,,,,,90,90,103.3,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,63549,Water Strider Solar,VA,Halifax,WSS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,80,80,80,3,2021,,Y,,,,,,,,,180,60,108.2,Y,,,,,,N, ,N, 
60404,"Constellation Solar Arizona 2, LLC",63554,Mohave Electric Cooperative at Joy Lane,AZ,Mohave,PV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,10,2016,,Y,,,,,,,,,180, ,13.8,Y,,,,,,Y,13.8,N, 
63281,"38 Degrees North, LLC",63555,"St. Joseph's Solar, LLC CSG",MA,Worcester,STJOE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,,,Y,,,,,,N,180,16,1.4,Y,,,,,,Y,1.4,N, 
63281,"38 Degrees North, LLC",63556,"Boutillier Solar, LLC CSG",MA,Worcester,BOUTI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.9,2.9,2.9,4,2018,,,,Y,,,,,,N,180,20,4,Y,,,,,,Y,4,N, 
63281,"38 Degrees North, LLC",63557,"Blair Wire Village Solar, LLC CSG",MA,Worcester,BLAWV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,,,Y,,,,,,N,180,18,1.4,Y,,,,,,Y,1.4,N, 
63281,"38 Degrees North, LLC",63558,"Barton Acres Solar, LLC CSG",MA,Worcester,BARAC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,10,2017,,,,Y,,,,,,N,176,18,1.4,Y,,,,,,Y,1.4,N, 
63281,"38 Degrees North, LLC",63561,"Cherry Valley Solar, LLC CSG",MA,Worcester,CHERV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,N,Y,,,,,,N,190,18,1.4,Y,,,,,,Y,1.4,N, 
63281,"38 Degrees North, LLC",63562,"ISM Solar Dighton 2, LLC CSG",MA,Bristol,DIGHT,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,12,2017,,,,Y,,,,,,N,180,25,2.9,Y,,,,,,Y,2.9,N, 
63281,"38 Degrees North, LLC",63563,"Incom Solar, LLC CSG",MA,Worcester,INCOM,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,11,2017,,,,Y,,,,,,N,170,20,3,Y,,,,,,Y,3,N, 
63281,"38 Degrees North, LLC",63564,"JH Solar, LLC CSG",MA,Worcester,JHSOL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,,Y,,,,,,N,180,19,1.3,Y,,,,,,Y,1.3,N, 
63281,"38 Degrees North, LLC",63565,"Woodchuck Solar, LLC CSG",MA,Worcester,WOODC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,,,Y,,,,,,N,190,18,1.4,Y,,,,,,Y,1.4,N, 
58970,"Ecoplexus, Inc",63566,HWY 158 PV,NC,Hertford,HW158,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9,9,9,10,2020,,,Y,N,,,,,,, , ,12,Y,,,,,,N, ,N, 
63281,"38 Degrees North, LLC",63569,"Dudley River 3 Solar, LLC CSG",MA,Worcester,DUD3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,,Y,,,,,,N,190,16,1.3,Y,,,,,,Y,1.3,N, 
63281,"38 Degrees North, LLC",63570,"Dudley River 2 Solar, LLC CSG",MA,Worcester,DUD2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,,Y,,,,,,N,190,19,1.3,Y,,,,,,Y,1.3,N, 
63281,"38 Degrees North, LLC",63571,"Dudley River Solar, LLC CSG",MA,Worcester,DUD1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,,Y,,,,,,N,190,16,1.4,Y,,,,,,Y,1.4,N, 
63281,"38 Degrees North, LLC",63572,"Ledeaux Solar, LLC CSG",MA,Worcester,LEDEA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2017,,,,Y,,,,,,N,180,19,1.2,Y,,,,,,Y,1.2,N, 
63281,"38 Degrees North, LLC",63573,"Cohasse Solar, LLC CSG",MA,Worcester,COHAS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,10,2017,,,,Y,,,,,,N,190,18,1.2,Y,,,,,,Y,1.2,N, 
60281,"Altus Power America Management, LLC",63576,FastSun 4 CSG,MN,Washington,FS4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,6,2021,,Y,,,,,,,,,180,20,1.4,Y,,,,,,N, ,Y,1
60281,"Altus Power America Management, LLC",63577,FastSun 21 CSG,MN,Sherburne,FS21,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,6,2021,,Y,,,,,,,,,180,20,1.5,Y,,,,,,N, ,Y,1
61156,"NMRD Data Center, LLC",63579,Britton Solar Energy Center,NM,Torrance,BSEC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,50,50,50,12,2019,,Y,,,,,,,,,180,0,67.7,Y,,,,,,N, ,N, 
63292,Harmony Florida Solar LLC,63582,Harmony Solar,FL,Osceola,HFS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,74.5,74.5,74.5,6,2020,,Y,,,,,,,,,180, ,115.5,Y,,,,,,N, ,N, 
63290,Taylor Creek Solar LLC,63583,Taylor Creek Solar,FL,Orange,TCS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,74.5,74.5,74.5,6,2020,,Y,,,,,,,,,180, ,115.5,Y,,,,,,N, ,N, 
63282,"SR Kersey II, LLC",63586,SR Kersey II,CO,Weld,KERII,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2019,,Y,,,,,,,,,60, ,1.2,Y,,,,,,N, ,N, 
63283,"SR Skylark C, LLC",63587,SR Skylark C,CO,Weld,SKYC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2019,,Y,,,,,,,,,60, ,1.3,Y,,,,,,N, ,N, 
63281,"38 Degrees North, LLC",63588,"Palombo Solar, LLC CSG",MA,Worcester,PALOA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,12,2017,,,,Y,,,,,,N,190,20,2.7,Y,,,,,,Y,2.7,N, 
63281,"38 Degrees North, LLC",63589,"Palombo B Solar, LLC CSG",MA,Worcester,PALOB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,,,Y,,,,,,N,190,20,1.4,Y,,,,,,Y,1.4,N, 
63294,Nutmeg Solar LLC,63592,Nutmeg Solar,CT,Hartford,NUTMG,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.6,19.6,19.6,12,2020,,,,Y,,,,,,,25,25,31.6,Y,,,,,,N, ,N, 
61227,Nautilus Solar Solutions,63593,"Brooten CSG1, LLC",MN,Pope,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63594,"Buffalo Lake CSG1, LLC",MN,Renville,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63595,"Lowry CSG2, LLC",MN,Pope,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,Y,,N,N,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63596,"Paynesville CSG1, LLC",MN,Stearns,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63597,"Plato CSG1, LLC",MN,McLeod,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63598,"Sacred Heart CSG1, LLC",MN,Renville,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
61227,Nautilus Solar Solutions,63599,"Stewart CSG1, LLC",MN,McLeod,SC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.3
60531,Standard Solar,63618,USS Solar Brick,IL,Macoupin,USBRK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,6,2021,,,,Y,,,,,,,0,0,2.7,Y,,,,,,N, ,N, 
61944,Goldman Sachs Renewable Power LLC,63623,Lafayette 2 - MLK Jr. Hospital (MLK),CA,Los Angeles,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.7,1.7,1.7,8,2020,,,,Y,,,,,,,180,10,1.6,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,63626,"IGS FE Trenton, LLC",NJ,Mercer,229,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2020,,,,Y,,,,,,,177,10,1.6,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,63627,"Scenic Hill Solar IV, LLC",AR,Johnson,252,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.2,2.2,12,2019,,,,Y,,,,,,,180,25,2.8,Y,,,,,,N, ,N, 
62759,National Grid Renewables,63629,"Hydra Community Solar Garden, LLC (CSG)",MN,Rice,HYDRA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,5,2020,,,,Y,,,,,,,180,30,1.4,,Y,,,,,N, ,N, 
62715,Westbound Solar LLC,63630,Pleasanton - Amador Valley High School,CA,Alameda,AVHS,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.1,1.1,1.1,11,2019,,,,Y,,,,,,,8,5,1.1,Y,,,,,,Y,1,N, 
63338,"Crown Solar Center, LLC",63635,Crown,SC,Lancaster,CROWN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,3,2020,,Y,,,,,,,,,180,55,4.2,Y,,,,,,N, ,N, 
63339,"Fort Rock Solar I, LLC",63636,Fort Rock I,OR,Lake,FR1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.9,9.9,9.9,3,2020,,Y,,,,,,,,,180,60,14.9,Y,,,,,,N, ,N, 
63185,Neighborhood Power Corp.,63642,Dunn Road Solar,OR,Clackamas,W9736,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,3,2021,,Y,,,,,,,,,180, ,2.6,Y,,,,,,N, ,N, 
63345,Flodquist Community Solar LLC,63650,Flodquist Community Solar LLC CSG,MN,Chisago,TC3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180, ,1.5,Y,,,,,,N, ,Y,1.5
63344,"SunE P11L Holdings, LLC",63651,North Kern State Prison Phase II,CA,Kern,5812,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4,4,4,9,2012,,Y,,,,,,,,,180,0,4.7,Y,,,,,,Y,4.7,N, 
63357,Sheriff Rd Solar LLC,63654,Sheriff Road,MD,Prince Georges,SHRFF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,4,2020,,,,Y,,,,,,,165,10,1.5,Y,,,,,,Y,1.4,N, 
64395,"Bay4 Energy Services, LLC",63656,CED Peoria Solar,IL,Peoria,PS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,5,2021,,Y,,,,,,,,,180,52,2.9,Y,,,,,,N, ,Y,2.9
63365,Siems Community Solar LLC,63657,Siems Solar Project CSG,MN,Goodhue,TC3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2020,,Y,,,,,,,,,180,55,1.4,Y,,,,,,N, ,Y,1.4
63366,Schueler Community Solar LLC,63658,Schueler Community Solar,MN,Wright,TC3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2020,,Y,,,,,,,,,180,55,1.4,Y,,,,,,N, ,Y,1.4
63368,38DN Power Fund 1 LLC,63659,Bowden Solar LLC,MA,Hampden,BOWDN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,1.7,3,2019,,,,Y,,,,,,N,180,20,2.8,Y,,,,,,N, ,N, 
62870,Heritage Sustainable Energy. LLC,63660,M72 West Solar,MI,Leelanau,M72W,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2019,,,,Y,,,,,,,180,30,2.2,Y,,,,,,N, ,N, 
63185,Neighborhood Power Corp.,63663,Mt Hope Solar,OR,Clackamas,W0053,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,3,2021,,Y,,,,,,,,,180, ,3.2,Y,,,,,,N, ,N, 
63185,Neighborhood Power Corp.,63664,Williams Acres Solar,OR,Marion,W0055,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,4,2021,,Y,,,,,,,,,180, ,3.2,Y,,,,,,N, ,N, 
63374,"Sanford Airport Solar, LLC",63667,Sanford Solar,ME,York,SAS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,49.4,49.4,49.4,11,2020,,Y,,N,,,,,,,180,25,70.8,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,63668,"University Solar, LLC",RI,Kent,URI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,24,24,24,12,2019,,,,Y,,,,,,,180,15,28.4,Y,,,,,,Y,28,N, 
63391,"C2 MA Lakeville, LLC",63672,Lakeville Solar,MA,Plymouth,LV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.7,2.7,2.7,12,2018,,Y,,,,,,,,,180,25,3.3,Y,,,,,,N, ,N, 
63393,VS Dedeaux LLC,63674,Dedeaux,CA,Los Angeles,DEDEA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.9,0.9,0.9,12,2019,,,,Y,,,,,,,180,15,1.3,Y,,,,,,N, ,N, 
63394,"MSAP 13, LLC",63675,MSAP 13,NY,Rensselaer,TROYL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,12,2020,,,,Y,,,,,,,180,30,2.1,Y,,,,,,Y,2,N, 
63397,Paulson Community Solar LLC,63678,Paulson Community (CSG),MN,Le Sueur,PAUL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2020,,,,Y,,,,,,,180,25,1.4,Y,,,,,,N, ,Y,1.4
63398,Laurel Village Community Solar LLC,63679,Laurel Village (CSG),MN,Wright,LAUR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
63399,Hertzberg Community Solar,63680,Hertzberg Community (CSG),MN,Stearns,HERTZ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2020,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
60025,Greenbacker Renewable Energy Corporation,63681,Oak Leaf Solar XXXIII LLC (Lantz),CO,Chaffee,13,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2020,,Y,,,,,,,,,180,52,2,Y,,,,,,Y,2,N, 
60025,Greenbacker Renewable Energy Corporation,63681,Oak Leaf Solar XXXIII LLC (Lantz),CO,Chaffee,14,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2020,,Y,,,,,,,,,180,52,2,Y,,,,,,Y,2,N, 
63380,Brenda Luhman Community Solar LLC,63682,Brenda Luhman - CSG,MN,Goodhue,BLCS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
63381,Carlson Community Solar,63683,Carlson Community (CSG),MN,Chisago,CRLSN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2021,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
63400,Hammer Community Solar LLC,63684,Hammer Community (CSG),MN,Sherburne,HAMR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2020,,Y,,,,,,,,,180,52,1.4,Y,,,,,,N, ,Y,1.4
56769,Consolidated Edison Development Inc.,63689,Red Lake Falls Community Hybrid,MN,Red Lake,RLFS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,,,Y,,,,,,,180,30,1,Y,,,,,,N, ,N, 
58871,Citizens Enterprises Corporation,63690,Oak Street Solar,MA,Hampden,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2019,,,,Y,,,,,,,180,20,4.7,Y,,,,,,N, ,N, 
64994,SolRiver Capital LLC,63691,"Hunker Solar River, LLC",PA,Westmoreland,13502,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,3.3,3.3,8,2021,,,,Y,,,,,,,153,15,4.3,Y,,,,,,N, ,N, 
13683,North Carolina El Member Corp,63692,"PG Solar, LLC",NC,Duplin,13504,OP,Solar Photovoltaic,PV,Electric Utility,1,2,2,2,11,2020,,Y,,,,,,,,,180, ,2.7,Y,,,,,,N, ,N, 
13683,North Carolina El Member Corp,63693,"Freight Line Solar, LLC",NC,Duplin,13503,OP,Solar Photovoltaic,PV,Electric Utility,1,2,2,2,11,2020,,Y,,,,,,,,,180, ,2.8,Y,,,,,,N, ,N, 
64994,SolRiver Capital LLC,63694,"Butler Solar, LLC",OR,Yamhill,13501,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4,4,4,1,2021,,Y,,,,,,,,,180, ,5.3,Y,,,,,,N, ,N, 
13683,North Carolina El Member Corp,63695,"Holly Swamp Solar, LLC",NC,Robeson,13502,OP,Solar Photovoltaic,PV,Electric Utility,1,2,2,2,11,2020,,Y,,,,,,,,,180, ,2.8,Y,,,,,,N, ,N, 
63412,"Westmoreland County Solar Project, LLC",63696,Westmoreland County Solar Project,VA,Westmoreland,WEST,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.9,19.9,19.9,10,2021,,Y,,,N,,,,,,0, ,29.6,Y,,,,,,N, ,N, 
63409,"GWE Cranberry Solar RT, LLC",63697,Cranberry Solar,MA,Plymouth,13440,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2016,,,,Y,,,,,,,200,10,1.5,Y,,,,,,N, ,N, 
56990,NJR Clean Energy Ventures Corporation,63698,Galloway Landfill,NJ,Monmouth,GALLO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,2.3,2.3,9,2020,,,,Y,,,,,,,181,25,3.3,Y,,,,,,N, ,N, 
